filename,Is Female,Names,Nouns,Organizations,Text,Verbs
IDCases/PMC5007293.nxml,,Henk Brunings;Mirdad Kazanji;Dominique Roussett;Antoine Enfissi,analysis;discussion;virus;RNA,RT-PCR;Institute Louis Pasteur;the Center for Disease Control and Prevention;RNA,"We acknowledge Mr. Henk Brunings for performing all RT-PCR, and Dr. Mirdad Kazanji, Dr. Dominique Roussett, and Antoine Enfissi of Institute Louis Pasteur in Cayenne, French Guyana, for sequencing, phylogenetic analysis and fruitful discussion, and the Arboviral Diseases Branch of the Center for Disease Control and Prevention in Fort Collins, Colorado, USA, for providing Zika virus RNA.",acknowledge;perform;sequence;provide
IDCases/PMC5040640.nxml,,Haruno Yoshida;Junko Sano,authors;Laboratory;assistance,Kitasato Institute for Life Sciences & Graduate School of Infection Control Sciences;Kitasato University;Laboratory of Microbiology;Tokyo Saiseikai Central Hospital,"The authors wish to thank Ms. Haruno Yoshida (Laboratory of Infectious Diseases, Kitasato Institute for Life Sciences & Graduate School of Infection Control Sciences, Kitasato University) and Ms. Junko Sano (Laboratory of Microbiology, Tokyo Saiseikai Central Hospital) for her helpful assistance.",wish;thank
IDCases/PMC5043403.nxml,0.5,Koichi Nishigaki;Saitama University;Ayaka Horiuchi,assistance,Department of Functional Materials Science;Department of Laboratory Medicine;Nagano Children’s Hospital,"We thank Prof. Koichi Nishigaki (Department of Functional Materials Science, Saitama University, Saitama, Japan) and Ms. Ayaka Horiuchi (Department of Laboratory Medicine, Nagano Children’s Hospital, Nagano, Japan) for their helpful assistance.",thank
IDCases/PMC5295620.nxml,,Haruno Yoshida;Junko Sano,authors;Laboratory;assistance,Kitasato Institute for Life Sciences & Graduate School of Infection Control Sciences;Kitasato University;Laboratory of Microbiology;Tokyo Saiseikai Central Hospital,"The authors wish to thank Ms. Haruno Yoshida (Laboratory of Infectious Diseases, Kitasato Institute for Life Sciences & Graduate School of Infection Control Sciences, Kitasato University) and Ms. Junko Sano (Laboratory of Microbiology, Tokyo Saiseikai Central Hospital) for their assistance.",wish;thank
IDCases/PMC5192015.nxml,1.0,Emmanuelle Bosdure;Sophie Edouard;Brigitte Chabrol,management,,"We thank Emmanuelle Bosdure, Sophie Edouard, and Brigitte Chabrol for the patient management.",thank
IDCases/PMC5133645.nxml,1.0,Kimiko Ubukata,serotype;investigation,GBS,We are grateful for Dr. Kimiko Ubukata for GBS serotype investigation.,
IDCases/PMC5133645.nxml,0.0,Satoshi Iwata,authors;gratitude;advice;review;manuscript,,The authors wish to express gratitude to Dr. Satoshi Iwata for kind advice and review of the manuscript.,wish;express
IDCases/PMC5133645.nxml,0.3333333333333333,Machiko Toki;Takuya Hayashi;Yoshiaki Shikama,authors;patient;hospitalization;follow,,"The authors thank Dr. Machiko Toki, Dr. Takuya Hayashi and Dr. Yoshiaki Shikama for assisting with the patient’s hospitalization and follow-up.",thank;assist
IDCases/PMC5423323.nxml,0.0,Tatsuya Nakamura Ph.D.,polymerase;chain;reaction;DNA;sequence,the Department of Clinical Laboratory;Kobe University Hospital,"We wish to thank Tatsuya Nakamura Ph.D., from the Department of Clinical Laboratory in Kobe University Hospital, for performing polymerase chain reaction and DNA sequence analyses of our CA-MRSA strains.",wish;thank;perform;analyse;strain
IDCases/PMC5390667.nxml,,Ekkehard COLLATZ,help;correction,,We thank Ekkehard COLLATZ for his help to manuscript correction.,thank;manuscript
IDCases/PMC5423343.nxml,1.0,Fatima Shaik,manuscript,,We would like to thank Dr. Fatima Shaik for reviewing this manuscript.,like;thank;review
IDCases/PMC5430496.nxml,1.0,Elpida Gavana,assistance;serology,Aristotle University,We thank Elpida Gavana at Aristotle University of Thessaloniki for excellent technical assistance in serology.,thank
IDCases/PMC5328931.nxml,1.0,Julia Ewing,Authors;assistance;health;investigations,,Authors would like to thank Ms. Julia Ewing for her kind assistance with public health investigations.,like;thank
IDCases/PMC5430148.nxml,0.0,Salvatore Giannetto,authors;contribution;support;diagnosis,D.V.M.,"The authors would like to thank Professor Salvatore Giannetto, D.V.M., for the scientific contribution and support in microscopic diagnosis.",like;thank
IDCases/PMC5480228.nxml,,H. Zaraket,suggestions;editing;article,,We thank H. Zaraket for helpful suggestions and editing of the article.,thank
IDCases/PMC5506862.nxml,,Haruno Yoshida;Junko Sano,authors;Laboratory;assistance,Kitasato Institute for Life Sciences & Graduate School of Infection Control Sciences;Kitasato University;Laboratory of Microbiology;Tokyo Saiseikai Central Hospital,"The authors wish to thank Ms. Haruno Yoshida (Laboratory of Infectious Diseases, Kitasato Institute for Life Sciences & Graduate School of Infection Control Sciences, Kitasato University) and Ms. Junko Sano (Laboratory of Microbiology, Tokyo Saiseikai Central Hospital) for their assistance.",wish;thank
IDCases/PMC5537435.nxml,0.0,Mat Jaeb,radiologists;gratitude;case,,We would like to acknowledge our radiologists and express our gratitude to Dr Mat Zuki Mat Jaeb for managing this case.,like;acknowledge;express;manage
IDCases/PMC5645171.nxml,,Haruno Yoshida,authors;Laboratory;assistance;http://www.editage.jp;language;editing,Kitasato Institute for Life Sciences & Graduate School of Infection Control Sciences;Kitasato University;Editage  ,"The authors wish to thank Ms. Haruno Yoshida (Laboratory of Infectious Diseases, Kitasato Institute for Life Sciences & Graduate School of Infection Control Sciences, Kitasato University) for her assistance and Editage  http://www.editage.jp  for English language editing.",wish;thank
IDCases/PMC5675711.nxml,0.5,Charlton Pika;Shifana Jessurun;Milton Welzijn;Rishma Bodhitewarie;Viresh Dwarkasing;Cindy Reyke,authors;employees;students;residents;emergency;department,the Academic Hospital Paramaribo,"The authors acknowledge all the participating employees, students (in particular Mr. Charlton Pika, Ms. Shifana Jessurun, Mr. Milton Welzijn, Ms. Rishma Bodhitewarie, Mr. Viresh Dwarkasing, Ms. Cindy Reyke, and Ms. Fabiola Inkt) and residents of the emergency department of the Academic Hospital Paramaribo.",acknowledge;participate
IDCases/PMC5675711.nxml,0.0,Henk Brunings;ZIKV PCR,employees;efforts,the Clinical Laboratory;the Academic Hospital Paramaribo,"We also thank employees of the Clinical Laboratory of the Academic Hospital Paramaribo for their efforts, in particular Mr. Henk Brunings for performing ZIKV PCR.",thank;perform
IDCases/PMC5695537.nxml,,Kunihiko Morita;Kana Matsumoto,,,We thank Dr. Kunihiko Morita and Dr. Kana Matsumoto,thank
IDCases/PMC5725209.nxml,1.0,Masami Yoshihara,reading;manuscript;interpreter;coordinator,Tokyo Saiseikai Central Hospital,"We thank for the diligent and thorough critical reading of our manuscript by Masami Yoshihara, the medical interpreter and the medical coordinator, Tokyo Saiseikai Central Hospital.",thank
IDCases/PMC5756051.nxml,,F.P. Mollema,videos,,We sincerely thank F.P. Mollema for providing both videos 2a and 2b.,thank;provide
IDCases/PMC5852283.nxml,,Longzhu Cui,advice,Jichi Medical University,"We thank Prof. Longzhu Cui, Professor of Microbiology, Jichi Medical University, Tochigi, Japan, for his insightful advice.",thank
IDCases/PMC5881441.nxml,,Ho Namkoong,advice;case;manuscript,Keio University,We wish to thank Dr. Ho Namkoong of Keio University for advice on this case and manuscript.,wish;thank
IDCases/PMC5966627.nxml,0.0,Ihab Shehadeh;Raed Said,authors;post;liver;biopsy;case;review;manuscript,KHCC,"The authors would like to thank Dr. Ihab Shehadeh (KHCC) for performing the post mortem liver biopsy for case 1, and Dr. Raed Said (JUST) for his critical review of the manuscript.",like;thank;perform
IDCases/PMC6010936.nxml,0.5319148936170213,Rome Buathong;Supaporn Wacharapluesadee;Mrs Nongnuch Jaturabandit,authors;criticisms;discussions;laboratory;investigation;assistance;field;works,Bureau of Epidemiology;Department of Disease Control;Ministry of Public Health;Thai Red Cross;Communicable Disease Control;Phang Nga Provincial Public Health Office,"The authors thank to Dr. Rome Buathong, Bureau of Epidemiology, Department of Disease Control, Ministry of Public Health, Nonthaburi, Thailand, for providing scientific criticisms and discussions; Dr. Supaporn Wacharapluesadee, Thai Red Cross, for supporting laboratory investigation; and Mrs Nongnuch Jaturabandit, Chief of Communicable Disease Control, Phang Nga Provincial Public Health Office, Phang Nga, Thailand, for supporting technical assistance and field works.",thank;provide;support;support
IDCases/PMC6010936.nxml,,Surachart Koyadun,help;Region,"the Office of Disease Prevention and Control, Region 11 Nakhon Si Thammarat and Asst","We acknowledge the help of Dr. Surachart Koyadun, the Office of Disease Prevention and Control, Region 11 Nakhon Si Thammarat and Asst.",acknowledge
IDCases/PMC6010936.nxml,0.0,Adisak Bhumiratana,manuscript;guidance,"the Center of EcoHealth Education;Research, Faculty of Public Health, Thammasat University, Pathumthani","Prof. Dr. Adisak Bhumiratana, the Center of EcoHealth Education and Research, Faculty of Public Health, Thammasat University, Pathumthani, Thailand, for editing the manuscript and general guidance.",edit
IDCases/PMC6010936.nxml,0.0,Thai Muaeng,thanks;hospital;hospital,Phang Nga;Phang Nga,"Also, special thanks to Phang Nga hospital, Thai Muaeng Chaipat hospital, and Center of Vector Bone Disease Control 11.1 Phang Nga.",
IDCases/PMC6010953.nxml,,Kayoko Sano;Youichi Kaburagi;Shigeru Nishimaki,assistance;cooperation;clinic;advice;care;care;unit,,"We would like to thank Ms. Kayoko Sano for her technical assistance, Dr. Youichi Kaburagi for their cooperation in the clinic, and Dr. Shigeru Nishimaki for his kind advice regarding care in the neonatal intensive care unit.",like;thank
IDCases/PMC6010959.nxml,0.6644295302013423,Diane Brady;Michael Gosciminski;Daniela Quilliam,contributions,the Center for Acute Infectious Diseases;the Rhode Island Department of Health,"We would like to thank Diane Brady, Michael Gosciminski and Daniela Quilliam from the Center for Acute Infectious Diseases and Epidemiology at the Rhode Island Department of Health for their contributions.",like;thank
IDCases/PMC6010963.nxml,1.0,Kellee Oller,group;medicine;residents;feedback;session;research;development,,We thank Dr. Kellee Oller and the group of internal medicine residents who provided constructive feedback during a clinical didactic session on research development.,thank;provide
IDCases/PMC6010933.nxml,0.0,Tareq Arafat Awad,health;department;information;rabies;health;care;workers,,"We would like to thank Mr Tareq Arafat Awad, Head of Environmental health department for information about rabies immunoprophylaxis given to health care workers.",like;thank;give
IDCases/PMC6011036.nxml,1.0,Rebecca Reece;Bridget Teevan;Daniela Quilliam;Utpala Bandy;Karen Luther,contributions,the Rhode Island Department of Health,"We would like to thank Dr. Rebecca Reece as well as Bridget Teevan, Daniela Quilliam, Utpala Bandy and Karen Luther from the Rhode Island Department of Health for their contributions.",like;thank
IDCases/PMC6010958.nxml,0.0,Robert Lev;Roger Williams,authors;retrieval;review;pathology;slides;hospitals,"M.D., Staff Pathologist;RI","The authors would like to acknowledge Robert Lev, M.D., Staff Pathologist, Roger Williams Medical Center, Providence, RI for his retrieval and review of the 1998, 1999, and 2000 GI pathology slides from other hospitals.",like;acknowledge
IDCases/PMC6010958.nxml,0.0,Steven Opal,support;testing;specimens,"Professor of Medicine, Brown University of Medicine;Infectious Disease Division;Memorial Hospital;RI;CDC","We also wish to thank Steven Opal, MD, Professor of Medicine, Brown University of Medicine, Director of Infectious Disease Division, Memorial Hospital, Pawtucket, RI, for his constant support and for facilitating the immunohistochemical testing of the specimens by the CDC in Atlanta.",wish;thank;facilitate
IDCases/PMC6011139.nxml,0.0,Trevor Ralph,editorial;assistance,,We thank Trevor Ralph for his English editorial assistance.,thank
IDCases/PMC6092525.nxml,1.0,Heather Lyons,authors;assistant;help;images;manuscript,Canton Medical Education Foundation,"The authors wish to acknowledge Ms. Heather Lyons, Administrative assistant, Canton Medical Education Foundation, for her help with the images used in manuscript.",wish;acknowledge
IDCases/PMC6104584.nxml,1.0,Sheila Gutierrez,assistance;laboratory;results;eye;witness;report;patient;history,the Southern Nevada Health District,We would like to thank Sheila Gutierrez from the Southern Nevada Health District for providing logistical assistance in obtaining laboratory results and eye-witness report of the patient’s medical history.,like;thank;provide;obtain
IDCases/PMC6111064.nxml,,Teerada Ponpinit;M Sc,WHO,Neuroscience Center for Research and Development & WHO-CC for Research,"Teerada Ponpinit, M Sc, Neuroscience Center for Research and Development & WHO-CC for Research and Training on Viral Zoonoses.",
IEEE_J_Transl_Eng_Health_Med/PMC4839306.nxml,1.0,Sujata K. Bhatia,authors;support;access;software;inventory;collection;analysis,Health Partners International,The authors would like to thank Dr. Sujata K. Bhatia for her support and Health Partners International for access to the software used to carry out inventory collection and analysis.,like;thank;carry
IEEE_J_Transl_Eng_Health_Med/PMC4852536.nxml,0.0,Bennett Landman;Simon Warfield,dataset;workshop;organizers;segmentations,"OASIS;Neuromorphometrics, Inc.","Furthermore, for the OASIS-MICCAI dataset we would like to thank the workshop organizers, Prof. Bennett Landman and Prof. Simon Warfield, as well as Neuromorphometrics, Inc. for providing the manual segmentations.",like;thank;provide
IEEE_J_Transl_Eng_Health_Med/PMC4848049.nxml,1.0,Megan Schmidt;Monica Mahre,authors;assistance;data;collection;help;manuscript;preparation,,The authors would like to thank Megan Schmidt for assistance with data collection and Monica Mahre for help with manuscript preparation.,like;thank
IEEE_J_Transl_Eng_Health_Med/PMC4219590.nxml,,R. Bongard;M. Merker;C. J. Zablocki VA,help;input,WI,"We appreciate the technical help from R. Bongard, and input from Dr. M. Merker in the C. J. Zablocki VA, Milwaukee, WI.",appreciate
IEEE_J_Transl_Eng_Health_Med/PMC4819235.nxml,,S. Krishnan;R. Basu,authors;support,,The authors would like to thank S. Krishnan and R. Basu for their support.,like;thank
IEEE_J_Transl_Eng_Health_Med/PMC4819233.nxml,0.0,Roger Belcher;Lionel Gale,Thanks;assistance,,Thanks to Roger Belcher and Lionel Gale for their technical assistance.,
IEEE_J_Transl_Eng_Health_Med/PMC4848101.nxml,1.0,Bev de Jong,authors;assistance;recordings;analysis;battery;results,,The authors would like to thank Bev de Jong for assistance in obtaining the ECG recordings and the analysis of Ewing battery results.,like;thank;obtain
IEEE_J_Transl_Eng_Health_Med/PMC4848058.nxml,,A. Dutta;M. A. Nitsche,A.;discussions;application;brain;stimulation;techniques;work,,Dr. A. Dutta would like to thank Prof. M. A. Nitsche for the discussions on the application of non-invasive brain stimulation techniques towards this work.,like;thank
IEEE_J_Transl_Eng_Health_Med/PMC4848058.nxml,,A. Dutta;R. Sehgal;G. Aggarwal;A. Jacob - is,development;instrumentation;tDCS;study;system;integration;stroke;study;team;help,EEG;EEG;NIRS;NIRS;EEG;INRIA,"The development of the EEG instrumentation (EEG-tDCS healthy study) and the NIRS-EEG system integration (NIRS/EEG stroke study) were performed under Dr. A. Dutta at the NeuroPhys4NeuroRehab team of INRIA, France where the technical help received from - R. Sehgal, G. Aggarwal, and A. Jacob - is gratefully acknowledged.",perform;receive;acknowledge
IEEE_J_Transl_Eng_Health_Med/PMC4848081.nxml,0.4011976047904192,Alan Lai;Thushara Perera,advice;epilepsy;applications;program;custom;device;driver;impedance;measurement;procedure,EyeSee;Rodney Millard,"They would also wish to acknowledge Alan Lai who provided advice regarding epilepsy applications for neuroBi, Thushara Perera who developed the EyeSee program and Rodney Millard who developed the custom device driver, including the impedance measurement procedure.",wish;acknowledge;provide;develop;develop;include
